model_name,representation,subset,domain_shift_gap,mlm_loss,top1_acc,top5_acc,top10_acc,rare_top1_acc,performance_gap,eval_time_sec,evaluated_doc_count,cat_vessel_terminology_acc,cat_navigation_acc,cat_machinery_propulsion_acc,cat_casualty_incident_acc,cat_weather_environment_acc,cat_safety_lifesaving_acc
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,mixed,high_knowledge,-0.27391340251589635,1.9747331273982784,0.744501637810014,0.7800655124005615,0.7950397753860552,0.6008583690987125,0.019467883234978722,38.193206548690796,200.0,0.7861,0.5905,1.0,0.9216,0.9097,0.0
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,mixed,low_knowledge,-0.4136222910216718,1.1802894546396554,0.8842105263157894,0.8947368421052632,0.8947368421052632,0.0,-0.11869655189608319,14.364784002304077,200.0,0.8842,0.0,0.0,0.0,0.0,0.0
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,mixed,medium_knowledge,-0.36219864995178397,1.4963381920612397,0.8327868852459016,0.853551912568306,0.8601092896174863,1.0,-0.1021994443276032,26.684154987335205,200.0,0.813,1.0,1.0,0.9355,0.9818,1.0
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,mixed,random_baseline,-0.3646863071351669,1.2321079108985422,0.8352745424292846,0.8602329450915142,0.870216306156406,0.7045454545454546,-0.07254853408436102,36.227444887161255,200.0,0.838,0.7725,1.0,0.9667,0.8889,1.0
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,narrative,balanced_knowledge,0.3064778058462649,5.967867245968357,0.16411042944785276,0.27300613496932513,0.3312883435582822,0.0,0.21170125886383556,29.828535318374634,200.0,0.1111,0.2691,0.0,0.25,0.0,0.0
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,narrative,high_knowledge,0.30921904214008344,6.017195479753833,0.16136919315403422,0.2852485737571312,0.34555827220863894,0.0,0.23145422516513478,28.09706449508667,200.0,0.1447,0.1905,0.0,0.439,0.0,0.0
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,narrative,low_knowledge,0.4297719087635054,7.8599342849789835,0.04081632653061224,0.14285714285714285,0.20408163265306123,0.0,0.12174524982406756,6.5881733894348145,200.0,0.0408,0.0,0.0,0.0,0.0,0.0
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,narrative,medium_knowledge,0.3682490540075679,6.864028301547454,0.1023391812865497,0.19005847953216373,0.2222222222222222,0.0,0.27179476790513624,22.63961625099182,200.0,0.1014,0.0,0.0,0.3571,0.0,0.0
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,narrative,random_baseline,0.30232819705319985,6.173670828164364,0.1682600382409178,0.26003824091778205,0.30975143403441685,0.0,0.18838935726858136,22.64075231552124,200.0,0.1474,0.254,0.0,0.4167,0.0,0.0
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,template,balanced_knowledge,0.1365318361617966,5.045938825795067,0.33405639913232105,0.41865509761388287,0.4642082429501085,0.02631578947368421,0.11376291550942352,15.848424196243286,200.0,0.4234,0.242,0.0,0.6,0.2308,0.5
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,template,high_knowledge,0.24583716843778763,5.669598001567821,0.22475106685633,0.32574679943101,0.3911806543385491,0.0,0.06717875770507348,16.065653562545776,200.0,0.2542,0.2122,0.0,0.5,0.0435,0.0
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,template,low_knowledge,-0.3377450980392157,1.5970166292844472,0.8083333333333333,0.8166666666666667,0.825,0.0,-0.16367651317694765,8.520643472671509,200.0,0.8083,0.0,0.0,0.0,0.0,0.0
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,template,medium_knowledge,0.088492165425122,4.658801911463839,0.38209606986899564,0.4432314410480349,0.48034934497816595,0.8333333333333334,0.09540041395660209,14.788868188858032,200.0,0.3501,0.6667,0.8889,0.5333,0.5556,0.25
microsoft/BiomedNLP-PubMedBERT-base-uncased-abstract-fulltext,template,random_baseline,0.1334583947474206,4.836511637881842,0.33712984054669703,0.43507972665148065,0.48291571753986334,0.11764705882352941,0.06836035553173436,13.809845209121704,200.0,0.3764,0.2222,0.875,0.5,0.3182,0.4286
nlpaueb/legal-bert-base-uncased,json,balanced_knowledge,-0.002941176470588225,2.692830669509237,0.6029411764705882,0.6785714285714286,0.7058823529411765,0.0,0.03623408126137051,28.193002700805664,200.0,0.5918,1.0,1.0,0.8182,0.569,0.0
nlpaueb/legal-bert-base-uncased,json,high_knowledge,0.1192307692307692,3.3654892992868395,0.4807692307692308,0.5810439560439561,0.6222527472527473,0.0,0.1331888948538998,32.41861820220947,200.0,0.445,0.0,0.5,0.75,0.6404,0.0
nlpaueb/legal-bert-base-uncased,json,low_knowledge,-0.36531791907514455,0.25022517063119903,0.9653179190751445,0.9653179190751445,0.9653179190751445,0.0,-0.2367309032540862,19.765726566314697,200.0,0.9653,0.0,0.0,0.0,0.0,0.0
nlpaueb/legal-bert-base-uncased,json,medium_knowledge,-0.061637931034482785,2.3075592686839994,0.6616379310344828,0.7349137931034483,0.7586206896551724,1.0,-0.01144972526283905,24.864091873168945,200.0,0.6408,1.0,1.0,0.8,0.7111,0.0
nlpaueb/legal-bert-base-uncased,json,random_baseline,0.03052837573385514,2.8244820280457086,0.5694716242661448,0.6477495107632094,0.700587084148728,0.42857142857142855,0.07598925337490459,26.16392755508423,200.0,0.5584,0.0,0.6364,0.7727,0.56,0.0
nlpaueb/legal-bert-base-uncased,key_value,balanced_knowledge,0.14151624548736458,3.43697014052377,0.4584837545126354,0.5703971119133574,0.6329723225030084,0.04310344827586207,0.06514429426785245,27.309857606887817,200.0,0.549,0.1905,1.0,0.9286,0.7222,0.0
nlpaueb/legal-bert-base-uncased,key_value,high_knowledge,0.20175054704595186,3.851134623850172,0.3982494529540481,0.5317286652078774,0.5959153902261123,0.06842105263157895,0.08150307797958517,23.943995714187622,200.0,0.4518,0.2473,0.0,0.75,0.6076,0.0
nlpaueb/legal-bert-base-uncased,key_value,low_knowledge,-0.37126436781609196,0.1515854519797588,0.9712643678160919,0.9885057471264368,0.9885057471264368,0.0,-0.28646832331671,11.607787132263184,200.0,0.9713,0.0,0.0,0.0,0.0,0.0
nlpaueb/legal-bert-base-uncased,key_value,medium_knowledge,-0.03888888888888886,2.1775324288731888,0.6388888888888888,0.7420634920634921,0.7896825396825397,1.0,-0.12048092868988391,18.534679651260376,200.0,0.5991,0.6667,1.0,0.8889,0.8235,1.0
nlpaueb/legal-bert-base-uncased,key_value,random_baseline,0.1049088359046283,3.1734290388534285,0.4950911640953717,0.6143057503506312,0.6549789621318373,0.17142857142857143,0.010772159802727832,25.38146948814392,200.0,0.5397,0.2171,0.6667,0.8846,0.6667,1.0
nlpaueb/legal-bert-base-uncased,mixed,balanced_knowledge,-0.08335901386748845,1.9949446644612339,0.6833590138674884,0.7542372881355932,0.7788906009244992,0.5570469798657718,0.02444767758232569,37.12394189834595,200.0,0.74,0.429,1.0,0.925,0.9894,1.0
nlpaueb/legal-bert-base-uncased,mixed,high_knowledge,-0.1136851938346567,1.8303766248001447,0.7136851938346567,0.7730032695002336,0.8019617001401215,0.4591439688715953,0.020338045090543044,37.05732321739197,200.0,0.7728,0.5075,1.0,0.9423,0.942,0.0
nlpaueb/legal-bert-base-uncased,mixed,low_knowledge,-0.19310344827586212,1.2989606037002401,0.7931034482758621,0.8237547892720306,0.8390804597701149,0.0,-0.0640394088669951,14.90695333480835,200.0,0.7931,0.0,0.0,0.0,0.0,0.0
nlpaueb/legal-bert-base-uncased,mixed,medium_knowledge,-0.24983314794215794,1.023227942163023,0.8498331479421579,0.8654060066740823,0.8843159065628476,1.0,-0.13899375600560804,27.344098329544067,200.0,0.8382,1.0,1.0,0.8889,0.8904,1.0
nlpaueb/legal-bert-base-uncased,mixed,random_baseline,-0.1900826446280992,1.3737858095694215,0.7900826446280992,0.828099173553719,0.856198347107438,0.7083333333333334,-0.06103311316892912,36.36919903755188,200.0,0.7995,0.698,0.7778,0.9231,0.8696,0.75
nlpaueb/legal-bert-base-uncased,narrative,balanced_knowledge,0.32205438066465253,4.532992404033204,0.27794561933534745,0.44108761329305135,0.49697885196374625,0.04716981132075472,0.06798030659057847,17.161413431167603,200.0,0.3271,0.1948,0.0,0.6364,0.0606,0.0
nlpaueb/legal-bert-base-uncased,narrative,high_knowledge,0.31759656652360513,4.483326711683547,0.28240343347639485,0.46437768240343347,0.5158798283261803,0.050505050505050504,0.08306741854154237,34.07215070724487,200.0,0.3367,0.2206,0.5,0.6667,0.0469,0.0
nlpaueb/legal-bert-base-uncased,narrative,low_knowledge,0.4653846153846154,6.332172101471,0.1346153846153846,0.25,0.3269230769230769,0.0,0.016102318733897697,4.974729537963867,200.0,0.1346,0.0,0.0,0.0,0.0,0.0
nlpaueb/legal-bert-base-uncased,narrative,medium_knowledge,0.34233128834355825,4.922045872238196,0.25766871165644173,0.38650306748466257,0.4539877300613497,0.0,0.1031560306115995,13.06631851196289,200.0,0.2873,0.0,0.0,0.3077,0.037,0.0
nlpaueb/legal-bert-base-uncased,narrative,random_baseline,0.32147001934235975,4.665200874936113,0.27852998065764023,0.42940038684719534,0.4990328820116054,0.03571428571428571,0.061019358891699294,15.865241050720215,200.0,0.306,0.2448,0.2,0.4737,0.0606,0.0
nlpaueb/legal-bert-base-uncased,template,balanced_knowledge,0.22749003984063743,4.081753665406991,0.37250996015936255,0.5278884462151394,0.5876494023904383,0.057971014492753624,0.056286263286742855,16.06524968147278,200.0,0.5159,0.214,0.0,1.0,0.3333,0.0
nlpaueb/legal-bert-base-uncased,template,high_knowledge,0.3979924717691342,5.317472502553257,0.20200752823086573,0.37641154328732745,0.4466750313676286,0.05747126436781609,0.06389233645113698,15.856850624084473,200.0,0.2525,0.176,0.0,0.0,0.1034,0.0
nlpaueb/legal-bert-base-uncased,template,low_knowledge,-0.1698412698412699,1.4540458468699153,0.7698412698412699,0.8412698412698413,0.873015873015873,0.0,-0.15750646807915536,8.711050271987915,200.0,0.7698,0.0,0.0,0.0,0.0,0.0
nlpaueb/legal-bert-base-uncased,template,medium_knowledge,0.012195121951219523,2.741659600838548,0.5878048780487805,0.675609756097561,0.7268292682926829,0.0,-0.08980487804878046,14.99319314956665,200.0,0.5826,0.25,1.0,0.7857,0.5476,0.0
nlpaueb/legal-bert-base-uncased,template,random_baseline,0.19715639810426538,3.956097132474635,0.4028436018957346,0.5355450236966824,0.5876777251184834,0.13636363636363635,-0.013914250111320914,14.157618999481201,200.0,0.4625,0.2331,1.0,0.5556,0.5455,1.0
roberta-base,json,balanced_knowledge,-0.1757776082718875,1.7615073945172817,0.7020933977455717,0.8035426731078905,0.8244766505636071,0.7777777777777778,-0.015543968087777027,32.14606833457947,200.0,0.7118,0.0,1.0,0.8148,0.5753,1.0
roberta-base,json,high_knowledge,-0.0710713839229904,2.5037476316122715,0.5973871733966746,0.7042755344418052,0.7470308788598575,0.4339622641509434,0.05046345621687298,29.898460865020752,200.0,0.596,1.0,0.4,0.7241,0.5728,0.0
roberta-base,json,low_knowledge,-0.45019427764040976,0.17381177817680044,0.9765100671140939,0.9832214765100671,0.9832214765100671,0.0,-0.2173588734801417,22.936333656311035,200.0,0.9765,0.0,0.0,0.0,0.0,0.0
roberta-base,json,medium_knowledge,-0.22855434039644573,1.5631880597280046,0.7548701298701299,0.8214285714285714,0.8441558441558441,1.0,-0.08820346320346328,25.313564777374268,200.0,0.728,1.0,1.0,1.0,0.7,0.0
roberta-base,json,random_baseline,-0.17625655779319682,1.741003158750838,0.702572347266881,0.7909967845659164,0.8118971061093248,0.42857142857142855,-0.02073130098921505,82.10910391807556,200.0,0.7019,0.0,1.0,0.8077,0.6038,0.5
roberta-base,key_value,balanced_knowledge,-0.14428506889541448,1.845950033109463,0.6706008583690987,0.7854077253218884,0.8240343347639485,0.7608695652173914,-0.0503982179024115,29.379499435424805,200.0,0.7138,0.5325,1.0,0.8571,0.6842,1.0
roberta-base,key_value,high_knowledge,-0.06599718238630214,2.3005807240582294,0.5923129718599863,0.727522306108442,0.7783115991763898,0.7167630057803468,-0.036094066387349466,31.24618625640869,200.0,0.6016,0.5506,0.5,0.7879,0.6556,0.5
roberta-base,key_value,low_knowledge,-0.4325449700199867,0.21887138656657945,0.9588607594936709,0.9778481012658228,0.9841772151898734,0.0,-0.21479515742202648,17.142719984054565,200.0,0.9589,0.0,0.0,0.0,0.0,0.0
roberta-base,key_value,medium_knowledge,-0.21219451163566605,1.589164899228598,0.7385103011093502,0.8177496038034865,0.8446909667194928,1.0,-0.13471335517455862,21.774256467819214,200.0,0.7146,0.6667,1.0,0.9474,0.7073,1.0
roberta-base,key_value,random_baseline,-0.13189677091278929,2.03085303138536,0.6582125603864735,0.7584541062801933,0.785024154589372,0.8235294117647058,-0.07833923174467194,27.435433864593506,200.0,0.6958,0.4903,0.9231,0.75,0.6,1.0
roberta-base,mixed,balanced_knowledge,-0.233538225124856,1.1866581787279988,0.7598540145985402,0.8678832116788321,0.8854014598540146,0.75,-0.05497976576702446,41.28872084617615,200.0,0.7975,0.5134,1.0,0.9459,0.9579,1.0
roberta-base,mixed,high_knowledge,-0.22817522849038763,1.3004521131660105,0.7544910179640718,0.8468063872255489,0.874750499001996,0.7889447236180904,-0.05087395839955855,40.997334718704224,200.0,0.7717,0.6445,0.0,0.902,0.9051,0.0
roberta-base,mixed,low_knowledge,-0.33677944862155396,0.45783633274458785,0.8630952380952381,0.9583333333333334,0.9702380952380952,0.0,-0.12116940077466398,22.656036138534546,200.0,0.8631,0.0,0.0,0.0,0.0,0.0
roberta-base,mixed,medium_knowledge,-0.3604291769692688,0.5349544700772739,0.886744966442953,0.9496644295302014,0.9614093959731543,1.0,-0.16134389692423645,31.55676817893982,200.0,0.8715,1.0,1.0,1.0,0.9157,1.0
roberta-base,mixed,random_baseline,-0.29977116704805495,0.8255679600455507,0.8260869565217391,0.9115696389093588,0.9299926308032425,0.8604651162790697,-0.08349014558779833,40.078195333480835,200.0,0.8315,0.7065,0.9259,0.9459,0.9072,1.0
roberta-base,narrative,balanced_knowledge,0.047937411095305804,2.8180402665921114,0.4783783783783784,0.6486486486486487,0.731081081081081,0.7912087912087912,-0.04044253458479402,20.06399369239807,200.0,0.4432,0.5294,1.0,0.9412,0.2857,1.0
roberta-base,narrative,high_knowledge,0.06928156894136478,3.004532680392023,0.4570342205323194,0.6342205323193917,0.6988593155893537,0.7543859649122807,0.025019391462228535,20.785800457000732,200.0,0.4297,0.5031,0.75,0.7917,0.2951,0.0
roberta-base,narrative,low_knowledge,0.091130604288499,2.9293261917601168,0.4351851851851852,0.6481481481481481,0.7314814814814815,0.0,-0.15022943297279578,5.16321063041687,200.0,0.4352,0.0,0.0,0.0,0.0,0.0
roberta-base,narrative,medium_knowledge,0.14859181852937425,3.8099072055142105,0.37772397094430993,0.5205811138014528,0.5714285714285714,0.0,0.07752464784022045,13.455817222595215,200.0,0.4086,0.0,0.25,0.4091,0.0938,0.0
roberta-base,narrative,random_baseline,0.10161189776471635,3.2256644221885917,0.42470389170896783,0.6142131979695431,0.6802030456852792,0.9166666666666666,0.018000147862342997,18.424291610717773,200.0,0.4165,0.4545,0.5,0.8333,0.2439,0.25
roberta-base,template,balanced_knowledge,-0.03002223869532994,2.5122173586565575,0.5563380281690141,0.6936619718309859,0.7376760563380281,0.7666666666666667,-0.014729151608681268,17.5868022441864,200.0,0.5884,0.5118,1.0,0.9091,0.4211,0.6
roberta-base,template,high_knowledge,0.04987599889776795,2.8990086017530343,0.47643979057591623,0.650523560209424,0.7172774869109948,0.7910447761194029,-0.0983556106049438,17.52055811882019,200.0,0.3978,0.5492,0.0,1.0,0.069,0.0
roberta-base,template,low_knowledge,-0.32621877273829736,0.8666837480352171,0.8525345622119815,0.8940092165898618,0.8986175115207373,0.0,-0.12448317034902656,11.894220113754272,200.0,0.8525,0.0,0.0,0.0,0.0,0.0
roberta-base,template,medium_knowledge,-0.07745779543197617,2.423903470573165,0.6037735849056604,0.7037735849056603,0.7566037735849057,0.75,-0.033423550588570494,16.237111806869507,200.0,0.5856,0.8333,0.8333,0.9167,0.4737,0.0
roberta-base,template,random_baseline,0.008806061847224989,2.869838222405711,0.5175097276264592,0.6653696498054474,0.7295719844357976,0.75,-0.021289796354981516,15.278428554534912,200.0,0.5098,0.4832,0.8333,1.0,0.4667,0.5
